,Result,p_value,Sen_Slope,Latitude,Longitude
CA43,increasing,0.04024571172515312,0.043512867000000024,33.125,75.375
CA44,increasing,0.014824509032436373,0.04818769156249997,33.125,75.625
CA45,increasing,0.011256737507679082,0.049075345147540986,33.125,75.875
CA46,no trend,0.44080181969197896,0.016851205402985063,33.125,76.125
CA47,no trend,0.3081666451173595,0.021924396517241387,33.125,76.375
CA48,no trend,0.20738792192285693,0.02448165965384617,33.125,76.625
CA49,no trend,0.09191223996584497,0.02715822461904761,33.375,74.375
CA5,no trend,0.28696449803017954,0.01118493532835821,31.875,72.625
CA50,no trend,0.06544929756729823,0.053027176062499924,33.375,74.625
CA51,increasing,0.04024571172515312,0.055159472222222346,33.375,74.875
CA52,increasing,0.03658068439675488,0.053467159615384736,33.375,75.125
CA53,increasing,0.0011947073339100278,0.07384836339285715,33.375,75.625
CA54,increasing,0.0006496602784846761,0.06637082952380953,33.375,75.875
CA55,increasing,0.007692492544883356,0.05236391912195121,33.375,76.125
CA56,no trend,0.505207059843789,0.01640959029032251,33.375,76.375
CA57,no trend,0.3570042844368846,0.019775606301886767,33.375,76.625
CA58,increasing,0.010843838852504506,0.042721400170731706,33.625,75.625
CA59,increasing,0.00048596183676252735,0.06778965649122806,33.625,75.875
CA6,no trend,0.24491373014443707,0.012458453703703702,31.875,72.875
CA60,increasing,0.0003893930038536553,0.06360209449999998,33.625,76.125
CA61,increasing,0.0196945160670825,0.04474785731250008,33.875,75.625
CA62,increasing,0.0007858634343058668,0.06723236891803272,33.875,75.875
CA63,increasing,0.00027409678944367855,0.06708962690909095,33.875,76.125
CA64,increasing,0.008974691895178744,0.04476896080701753,34.125,75.625
CA7,no trend,0.2422727266700142,0.01507115646774193,31.875,73.125
CA8,no trend,0.1363769330505944,0.019412584,31.875,73.375
CA9,no trend,0.17011519402174224,0.013596308109375,32.125,72.875
JA1,no trend,0.28399573650231513,0.005333984000000001,31.375,72.125
JA10,no trend,0.12798847972762917,0.034251180303030274,32.375,72.125
JA11,no trend,0.13810444323369464,0.0357546155,32.375,72.375
JA12,no trend,0.44080181969197896,0.007461464364864873,32.375,72.625
JA13,no trend,0.29895631433464853,0.009344124523809505,32.375,72.875
JA14,no trend,0.37431181950691506,0.012569761388059705,32.625,72.625
JA15,no trend,0.32714473469112715,0.014043316898305064,32.625,72.875
JA16,no trend,0.8242310411795755,0.002261100000000127,32.625,73.125
JA17,no trend,0.2840179991954108,0.017100160085365843,32.625,73.375
JA18,no trend,0.2959274583017606,0.024015318741935524,32.875,72.875
JA19,no trend,0.5609734485891344,0.011541263655737707,32.875,73.125
JA2,no trend,0.3587094397725923,0.005917222228070173,31.625,72.125
JA20,no trend,0.5478440897802175,0.013805139869565252,32.875,73.375
JA21,no trend,0.34686579090286296,0.015787975714285706,32.875,73.625
JA22,no trend,0.4723999925043403,0.017922066621621713,33.125,73.125
JA23,no trend,0.34020965107023105,0.023184546674999938,33.125,73.375
JA24,no trend,0.05992133053310744,0.05476473595652167,33.125,73.625
JA25,no trend,0.21696064785977365,0.03121506399999994,33.125,73.875
JA26,no trend,0.44468408710078,0.022164718181818168,33.375,73.375
JA27,no trend,0.34686579090286296,0.022399593642857173,33.375,73.625
JA28,no trend,0.05315834663193875,0.06130892957746477,33.375,73.875
JA29,no trend,0.19585779548258442,0.0363311144716981,33.375,74.125
JA3,no trend,0.2767390497271631,0.007366013793103443,31.625,72.375
JA30,no trend,0.4723999925043403,0.028766355650000096,33.625,73.625
JA31,no trend,0.27530171876520027,0.03236785521874999,33.625,73.875
JA32,no trend,0.18480459861151743,0.03540715043661976,33.625,74.125
JA33,no trend,0.15631881099744427,0.03315539934,33.625,74.375
JA34,no trend,0.1363769330505944,0.03856382270212783,33.625,74.625
JA35,no trend,0.06449979872976108,0.04504023804545449,33.625,74.875
JA36,increasing,0.004869753435094104,0.06518437983950622,33.625,75.125
JA37,increasing,0.0017535009035605231,0.06621212191780822,33.625,75.375
JA38,no trend,0.5348684572467961,0.026586435674418585,33.875,73.625
JA39,no trend,0.43693905240401065,0.0294515617407407,33.875,73.875
JA4,no trend,0.25979767765509587,0.010185358805555551,31.875,72.125
JA40,no trend,0.19812540817468172,0.03949504193548386,33.875,74.125
JA41,no trend,0.16409465195366213,0.036031618576922976,33.875,74.375
JA42,no trend,0.1363769330505944,0.040133111111111126,33.875,74.625
JA43,no trend,0.08460120354238931,0.042235952180327885,33.875,74.875
JA44,increasing,0.006576972987687668,0.0630956931111111,33.875,75.125
JA45,increasing,0.0032858977918535093,0.06324943599999996,33.875,75.375
JA46,no trend,0.24491373014443707,0.052421889367346965,34.125,73.625
JA47,no trend,0.2529577197118551,0.04270605629508198,34.125,73.875
JA48,increasing,0.02340293628966017,0.07436529368965515,34.125,74.125
JA49,increasing,0.018040779046951227,0.06741388594736841,34.125,74.375
JA5,no trend,0.2611839540853258,0.011377963793103442,31.875,72.375
JA50,increasing,0.012580424092122344,0.06384623888333335,34.125,74.625
JA51,no trend,0.11692547693769573,0.03448535906896549,34.125,74.875
JA52,increasing,0.04926453707686296,0.04231958695652168,34.125,75.125
JA53,increasing,0.02223147590906982,0.042583454528571374,34.125,75.375
JA54,no trend,0.28993156372717976,0.05102008289473688,34.375,73.375
JA55,no trend,0.27818662969155894,0.046107213553191424,34.375,73.625
JA56,no trend,0.2959274583017606,0.04113288879999999,34.375,73.875
JA57,increasing,0.023006630865895605,0.07248065294594598,34.375,74.125
JA58,increasing,0.012580424092122344,0.06624090436065566,34.375,74.375
JA59,increasing,0.010843838852504506,0.060726449999999994,34.375,74.625
JA6,no trend,0.051571019286494435,0.032674703448275874,32.125,72.125
JA60,increasing,0.009502690213507803,0.05329386346478875,34.375,74.875
JA61,no trend,0.06544929756729823,0.03591386896551727,34.375,75.125
JA62,no trend,0.36042484949103626,0.03139247827777779,34.625,73.375
JA63,no trend,0.25842156858564413,0.04296219216666672,34.625,73.625
JA64,no trend,0.22434596868729395,0.044867570891304345,34.625,73.875
JA65,increasing,0.028168330958064924,0.06482440861290323,34.625,74.125
JA66,increasing,0.012350666345370076,0.06375973911111125,34.625,74.375
JA67,increasing,0.00914770576008861,0.05933855872619054,34.625,74.625
JA68,increasing,0.005722625754031929,0.055250513210526306,34.625,74.875
JA69,no trend,0.07346734652362907,0.03343368413414629,34.625,75.125
JA7,no trend,0.07346734652362907,0.03543569520000003,32.125,72.375
JA70,no trend,0.19137974274293867,0.03972642863829793,34.875,73.625
JA71,no trend,0.14160999917380646,0.0408434709428572,34.875,73.875
JA72,increasing,0.01901776924601606,0.06431998837500008,34.875,74.125
JA73,increasing,0.010843838852504506,0.06316720352857144,34.875,74.375
JA74,increasing,0.005722625754031929,0.06073388961904762,34.875,74.625
JA8,no trend,0.1247476483607377,0.03072030404651149,32.125,72.625
JA9,no trend,0.1433882213881601,0.01278694695652176,32.375,71.875
