,Result,p_value,Sen_Slope,Latitude,Longitude
JA35,no trend,0.5045014597713458,0.13746600886847815,33.625,74.875
JA36,no trend,0.470351418087696,0.1109277320303646,33.625,75.125
JA37,no trend,0.539915857350804,0.08431514674166618,33.625,75.375
JA38,no trend,0.4537672973691913,0.09679843301666644,33.875,73.625
JA39,no trend,0.4872648904642325,0.0742788731435408,33.875,73.875
JA4,no trend,0.3403109441922678,0.03439016666477272,31.875,72.125
JA40,no trend,0.4060445067036338,0.23834603056410217,33.875,74.125
JA41,no trend,0.33350230153390603,0.24744739160571477,33.875,74.375
JA42,no trend,0.30698585474987405,0.21020412776666664,33.875,74.625
JA43,no trend,0.3759635132769805,0.1707709401818182,33.875,74.875
JA44,no trend,0.4537672973691913,0.1352814563541666,33.875,75.125
JA45,no trend,0.4537672973691913,0.11188256812499976,33.875,75.375
JA46,no trend,0.9024333200095813,0.05485345732913155,34.125,73.625
JA47,no trend,0.9891324349096959,-0.017422132108224884,34.125,73.875
JA48,no trend,0.3759635132769805,0.20403132021578946,34.125,74.125
JA49,no trend,0.4060445067036338,0.1806165278969909,34.125,74.375
JA5,no trend,0.3472987680371582,0.038004571050505045,31.875,72.375
JA50,no trend,0.4060445067036338,0.1741569255822918,34.125,74.625
JA51,no trend,0.9024333200095813,-0.01412894127500009,34.125,74.875
JA52,no trend,0.6530785762864473,0.06174835168750026,34.125,75.125
JA53,no trend,0.7334631920155024,0.05284294339583347,34.125,75.375
JA54,no trend,0.7130491088889688,0.10803351058333469,34.375,73.375
JA55,no trend,0.8168835068089899,0.06218343095031022,34.375,73.625
JA56,no trend,0.9240398006814219,0.03560789691360204,34.375,73.875
JA57,no trend,0.42160910107579896,0.16005514716666636,34.375,74.125
JA58,no trend,0.36145300334070685,0.20085276516507194,34.375,74.375
JA59,no trend,0.33350230153390603,0.16731236733333277,34.375,74.625
JA6,no trend,0.2582511905140965,0.07786430202989125,32.125,72.125
JA60,no trend,0.4060445067036338,0.1523115647572916,34.375,74.875
JA61,no trend,0.6142802922561135,0.09046670667752094,34.375,75.125
JA62,no trend,0.5580781774416292,0.0894982349826087,34.625,73.375
JA63,no trend,0.7130491088889688,0.08326119295643952,34.625,73.625
JA64,no trend,0.6530785762864473,0.08037789995604365,34.625,73.875
JA65,no trend,0.3200645361580008,0.17240521516810342,34.625,74.125
JA66,no trend,0.33350230153390603,0.18534021529670264,34.625,74.375
JA67,no trend,0.3472987680371582,0.1914423254189725,34.625,74.625
JA68,no trend,0.3908282308519908,0.15096783728571433,34.625,74.875
JA69,no trend,0.5045014597713458,0.11031794917857132,34.625,75.125
JA7,no trend,0.24695545939811314,0.08882474670779214,32.125,72.375
JA70,no trend,0.43751817737481247,0.15579557203475938,34.875,73.625
JA71,no trend,0.42160910107579896,0.13397691987820293,34.875,73.875
JA72,no trend,0.15266138035243015,0.20683786823205758,34.875,74.125
JA73,no trend,0.21515988319619161,0.1998215205740729,34.875,74.375
JA74,no trend,0.294266104304963,0.1978781700909093,34.875,74.625
JA8,no trend,0.24695545939811314,0.08290588033174599,32.125,72.625
JA9,no trend,0.6728442148625922,0.019090125249999833,32.375,71.875
